# N  = 641356
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	48156881	70018627
1	1	47994382	70003731
2	1	40639032	62037932
3	1	45981297	62050727
4	1	47981851	62018256
5	1	47215039	62001116
6	1	47123499	62011424
7	1	47761062	62077264
8	1	48260245	70003081
9	1	40627990	62036262
10	1	41023751	62121571
11	1	48278092	70001842
12	1	47537262	62043475
13	1	48439061	62008790
14	1	41062992	62042333
15	1	48185095	70004574
16	1	48048358	70028187
17	1	48281709	70025921
18	1	48090484	70065448
19	1	47091531	62077519
