# N  = 1011800
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	16168452	30035133
1	1	16113614	30243450
2	1	15167524	30099003
3	1	16134162	30034871
4	1	18654704	30110114
5	1	16019365	30030566
6	1	15349619	30222928
7	1	15533879	30362519
8	1	15450095	30170413
9	1	16193816	30138889
10	1	16129523	30303911
11	1	16061505	30319666
12	1	16102261	30014364
13	1	16116741	30097131
14	1	16124460	30111324
15	1	16079608	30001777
16	1	15881135	30030828
17	1	16195360	30141874
18	1	16160212	30080894
19	1	16149078	30196610
