# N  = 17024
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 50.6728
#
# run	success	duration[mus]	usedSteps
0	1	884216	2000743
1	1	1319872	2000290
2	1	1284578	2001042
3	1	1211116	2000409
4	1	802102	2000210
5	1	920547	2001176
6	1	832494	2000587
7	1	1015886	2000043
8	1	1185468	2000261
9	1	811303	2000202
10	1	852859	2000695
11	1	850656	2000342
12	1	778779	2001273
13	1	806451	2000678
14	1	833023	2000518
15	1	819472	2000286
16	1	971291	2003037
17	1	1646383	2000951
18	1	774511	2000000
19	1	1237713	2000249
