# N  = 346614
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 100.937
#
# run	success	duration[mus]	usedSteps
0	1	10404523	20004749
1	1	10424944	20012427
2	1	10416148	20002270
3	1	10440595	20025447
4	1	10408371	20009893
5	1	10431406	20023407
6	1	10387149	20006455
7	1	10388917	20002673
8	1	10406614	20001904
9	1	10400916	20019483
10	1	10368773	20023455
11	1	10507199	20004067
12	1	10374364	20022854
13	1	10405141	20018524
14	1	10422102	20004273
15	1	10386808	20000517
16	1	10358068	20002932
17	1	10457510	20032543
18	1	10364569	20013950
19	1	10517888	20025561
