# N  = 3555480
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 155.083
#
# run	success	duration[mus]	usedSteps
0	1	22651221	29563459
1	1	24375864	29879618
2	1	18879298	29556650
3	1	20513231	29884959
4	1	16683284	29595540
5	1	32837260	46533969
6	1	23689925	29619024
7	1	36010452	56777114
8	1	16723125	29629661
9	1	16684158	29562639
10	1	22603695	29794602
11	1	35966956	56865973
12	1	22370017	29577294
13	1	20105309	29516067
14	1	22265770	29560816
15	1	22922154	29745719
16	1	24927987	29886729
17	1	22802302	29651788
18	1	16901566	29989232
19	1	17986136	29576939
