# N  = 385
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 11.6466
#
# run	success	duration[mus]	usedSteps
0	1	2825883	9000542
1	1	2842017	9000346
2	1	2894513	9000000
3	1	2877993	9000172
4	1	2860084	9000503
5	1	2895140	9000632
6	1	2903902	9000116
7	1	2854857	9000048
8	1	2855835	9000062
9	1	2855048	9000006
10	1	2880748	9000081
11	1	2828689	9000157
12	1	2865904	9000403
13	1	2913633	9000149
14	1	2938081	9001101
15	1	2878160	9000260
16	1	2947096	9000118
17	1	2898596	9000511
18	1	2941191	9000818
19	1	2863408	9000227
