# N  = 464533
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 100.937
#
# run	success	duration[mus]	usedSteps
0	1	29670570	43010121
1	1	32697338	43085345
2	1	32844164	43169939
3	1	34434890	43174781
4	1	31335428	43161743
5	1	29549439	43037531
6	1	24763534	43063368
7	1	27896367	43009808
8	1	30795684	43062526
9	1	31168446	43080599
10	1	30806938	43032266
11	1	32083200	43019599
12	1	31318334	43002234
13	1	24731498	43011511
14	1	32280528	43033918
15	1	29632131	43002738
16	1	34098576	43232480
17	1	24867461	43062187
18	1	32468781	43206781
19	1	32392680	43014467
