# N  = 749995
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	20495339	28094739
1	1	21859443	28010395
2	1	19944945	28087125
3	1	22951153	28111866
4	1	16030923	28041881
5	1	20379225	28038518
6	1	19839688	28036499
7	1	19648192	28046440
8	1	18814414	28026408
9	1	18752454	28003082
10	1	22316286	28006102
11	1	20826999	28027702
12	1	22689487	28042349
13	1	19147538	28046304
14	1	16044071	28013129
15	1	15739229	28013117
16	1	15921481	28002153
17	1	15794469	28038696
18	1	21019983	28017948
19	1	21561348	28033933
