# N  = 2479
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	5793262	14500852
1	1	5770013	14504243
2	1	5703700	14500085
3	1	5714806	14500020
4	1	5683634	14500130
5	1	5738354	14501714
6	1	5718896	14500235
7	1	5645647	14501857
8	1	5700947	14500809
9	1	5876035	14500014
10	1	5632606	14501449
11	1	5690811	14502511
12	1	5630580	14503367
13	1	5711917	14500661
14	1	5732540	14500363
15	1	5653698	14501295
16	1	5651922	14501162
17	1	5700585	14503989
18	1	5660244	14503304
19	1	5707148	14500271
