# N  = 2101
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	11164036	28000311
1	1	11107772	28000183
2	1	10970672	28000489
3	1	11065879	28000000
4	1	11103636	28000069
5	1	11270877	28000143
6	1	11196153	28000246
7	1	11277948	28000520
8	1	11125362	28000072
9	1	11247482	28000184
10	1	11110434	28000036
11	1	11274095	28000697
12	1	11126335	28000054
13	1	11136164	28000012
14	1	11123914	28000471
15	1	11084918	28000024
16	1	11077297	28000045
17	1	11146898	28000733
18	1	11179881	28000134
19	1	11140976	28000083
