# N  = 118363
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 72.9444
#
# run	success	duration[mus]	usedSteps
0	1	6994525	12010429
1	1	5057359	12031393
2	1	5149086	12014486
3	1	8206145	12013295
4	1	5070379	12009627
5	1	7529570	12003574
6	1	5058211	12006357
7	1	5139158	12007931
8	1	5020348	12005722
9	1	7567967	12001625
10	1	7048962	12000007
11	1	6088926	12006117
12	1	8127827	12004218
13	1	6148271	12014456
14	1	5485823	12009373
15	1	6840391	12006443
16	1	7083207	12001219
17	1	7397948	12065814
18	1	6613731	12001772
19	1	5518390	12015919
