# N  = 357154
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 100.937
#
# run	success	duration[mus]	usedSteps
0	1	17138688	29025380
1	1	18831262	29013060
2	1	17446386	29054043
3	1	14386998	29033536
4	1	19745498	37025134
5	1	18034116	29030670
6	1	14315624	29031263
7	1	18113990	29091345
8	1	19588909	37030277
9	1	14224404	29034747
10	1	14267966	29004124
11	1	14366569	29051203
12	1	14236404	29041403
13	1	14341283	29077160
14	1	19535997	37101340
15	1	17792218	29028493
16	1	17494225	29021413
17	1	18598861	29184326
18	1	15875332	29053785
19	1	19782191	37140374
