# N  = 3428047
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 155.083
#
# run	success	duration[mus]	usedSteps
0	1	23256631	37652036
1	1	46404290	63252676
2	1	23261596	37656963
3	1	134267713	169515634
4	1	23310383	37651849
5	1	23316237	37586441
6	1	23393323	37797295
7	1	23327595	37752555
8	1	58375539	63005155
9	1	23435316	37827702
10	1	23159746	37579765
11	1	23218885	37558549
12	1	23645287	37921700
13	1	23121278	37591521
14	1	23213951	37562879
15	1	23282490	37621156
16	1	23201667	37631421
17	1	23379270	37529072
18	1	23203570	37531777
19	1	23279222	37779923
