# N  = 2956
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	1745786	5001671
1	1	1794455	5004265
2	1	1815882	5003196
3	1	1763225	5001816
4	1	1772602	5001122
5	1	1778754	5000159
6	1	1801650	5000425
7	1	1766777	5004221
8	1	1759471	5000554
9	1	1837113	5000746
10	1	1754355	5006807
11	1	1771830	5004992
12	1	1829423	5004422
13	1	1799083	5000406
14	1	1814531	5000059
15	1	1734379	5004663
16	1	1721362	5005621
17	1	1815054	5001102
18	1	1750184	5000851
19	1	1782806	5016235
