# N  = 3051
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	6048401	16003464
1	1	5947241	16001698
2	1	6042882	16000654
3	1	5989107	16002471
4	1	5839270	16002050
5	1	6089419	16000465
6	1	6061179	16003567
7	1	6040528	16002769
8	1	6132458	16001554
9	1	5943919	16001072
10	1	5958556	16002887
11	1	6035747	16000756
12	1	6035315	16000675
13	1	5933128	16001215
14	1	6012636	16001715
15	1	5975856	16002227
16	1	5913075	16001533
17	1	5974273	16003157
18	1	5896277	16002174
19	1	6076047	16003108
