# N  = 347696
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 100.937
#
# run	success	duration[mus]	usedSteps
0	1	12812238	26000085
1	1	16846486	26004412
2	1	21821198	26032572
3	1	17323135	26049253
4	1	14333048	26007137
5	1	16313020	26183178
6	1	14525972	26064416
7	1	16896000	26015536
8	1	17605264	33522288
9	1	17481074	33504385
10	1	13809637	26054332
11	1	14808580	26013928
12	1	16093102	26000281
13	1	15395132	26030996
14	1	16757908	26015600
15	1	12740961	26053067
16	1	12712484	26021259
17	1	16005411	26020993
18	1	12869230	26142766
19	1	16902507	26049312
