# N  = 470275
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 100.937
#
# run	success	duration[mus]	usedSteps
0	1	15108260	30610651
1	1	20261575	36017569
2	1	20534636	39033347
3	1	18231622	30817724
4	1	17098735	30609080
5	1	18017179	30528361
6	1	18774847	30744570
7	1	17550304	30544359
8	1	19483229	30525755
9	1	19514615	30691986
10	1	15010272	30539279
11	1	20324785	30552178
12	1	19717768	30682621
13	1	19215211	30585331
14	1	20237712	30548822
15	1	20062355	30505258
16	1	15061914	30523055
17	1	20124348	30835457
18	1	19223020	30620578
19	1	14989325	30509120
