# N  = 15946
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	2673990	7002896
1	1	2709094	7002115
2	1	2690793	7002917
3	1	3195294	7002110
4	1	2666287	7003289
5	1	2650389	7001997
6	1	2720882	7008071
7	1	2716259	7002967
8	1	2692376	7000132
9	1	2648948	7003163
10	1	2769391	7001574
11	1	2692894	7003361
12	1	2635548	7001743
13	1	2705228	7001733
14	1	2673893	7015593
15	1	2703490	7000401
16	1	3406525	7003748
17	1	2728568	7021500
18	1	3496928	7002330
19	1	2764959	7001140
