# N  = 141328129
# Nc = 500
# Na = 500
# Fc = 0.997
# kB = 315.234
#
# run	success	duration[mus]	usedSteps
0	1	532706953	0
1	0	533818657	0
2	0	532929117	0
3	0	532792342	0
4	0	532986666	0
5	0	532828122	0
6	0	533924595	0
7	1	43066348	90841998
8	0	533164571	0
9	0	533803811	0
10	0	533438316	0
11	0	532840089	0
12	0	533109735	0
13	0	534362148	0
14	0	533831100	0
