# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 2744
#
# run	success	duration[mus]	usedNa
0	1	1163741	5330
1	1	667925	3514
2	0	19619270	0
3	0	20353620	0
4	0	15394543	0
5	0	19243188	0
6	0	19045608	0
7	0	19165894	0
8	1	1068819	4920
9	0	19490023	0
10	0	20250477	0
11	1	1345748	6191
12	0	19144971	0
13	0	15750314	0
14	1	790315	3632
15	0	19338568	0
16	0	18797475	0
17	1	2145603	9939
18	0	22257468	0
19	1	1079759	4957
20	1	1032577	4767
21	0	15701337	0
22	1	873989	3969
23	0	22565387	0
24	1	1422564	6566
25	0	20906377	0
26	0	19237511	0
27	1	1230438	5666
28	0	19974015	0
29	1	946067	4366
30	0	19573779	0
31	0	19159648	0
32	0	20069355	0
33	1	1056319	4872
34	1	385981	1730
35	0	18699619	0
36	1	1011345	4647
37	0	15501395	0
38	0	20691939	0
39	1	1009735	4659
40	1	2528986	11745
41	0	19066005	0
42	0	20473540	0
43	1	1036465	4769
44	1	1153769	5334
45	0	18916285	0
46	1	161219	706
47	0	18641353	0
48	0	15638771	0
49	0	19338248	0
50	1	921180	4236
51	1	1568951	7246
52	0	18897861	0
53	1	1524318	7018
54	0	20115577	0
55	0	15550629	0
56	1	1080919	4975
57	1	1299733	6008
58	0	15540456	0
59	0	19104819	0
60	0	22241942	0
61	1	1174861	6156
62	1	485352	2186
63	0	21929355	0
64	0	22238952	0
65	0	19451863	0
66	0	19609880	0
67	0	20490313	0
68	0	19848933	0
69	0	19793492	0
70	1	917001	4183
71	0	19847486	0
72	0	20235643	0
73	0	19235805	0
74	0	20005446	0
75	0	20010368	0
76	1	858474	4475
77	0	18967404	0
78	0	20597318	0
79	0	19636830	0
80	0	18472412	0
81	0	15160895	0
82	1	437087	2275
83	1	262628	1204
84	1	746193	3446
85	1	906722	4186
86	1	1261235	5814
87	1	720978	3328
88	1	1097587	5074
89	0	20804291	0
90	0	19883860	0
91	1	748958	3409
92	1	904382	4144
93	0	22157864	0
94	1	1410392	7390
95	0	18803951	0
96	1	1108418	5102
97	1	1060533	4886
98	1	709421	3274
99	1	1068030	5599
100	1	1157219	5343
101	0	18855369	0
102	0	19737146	0
103	0	21062659	0
104	1	696866	3213
105	0	20837370	0
106	0	19186747	0
107	1	995115	4553
108	1	1455807	6734
109	0	21263142	0
110	1	1028641	5365
111	1	840280	3879
112	0	21011320	0
113	0	20430066	0
114	0	22614961	0
115	0	21634076	0
116	0	21878521	0
117	1	369287	1652
118	0	20125637	0
119	0	19393532	0
120	0	20836467	0
121	0	19863339	0
122	0	21267479	0
123	1	568508	2974
124	0	15631591	0
125	0	20819020	0
126	0	21038255	0
127	0	20004464	0
128	1	1183169	6164
129	0	21653196	0
130	0	18991175	0
131	1	740193	3422
132	1	1122001	5188
133	1	649608	2974
134	1	529454	2444
135	0	22874481	0
136	1	954784	4394
137	1	463424	2135
138	1	856181	4496
139	0	19646394	0
140	1	633266	3309
141	1	980054	4539
142	0	19532815	0
143	0	22555324	0
144	0	21650902	0
145	1	1062585	4916
146	0	19785541	0
147	0	15563419	0
148	0	15719237	0
149	1	858048	3961
150	1	1357222	7117
151	0	19746619	0
152	0	18951172	0
153	0	22018473	0
154	0	15225879	0
155	0	19902023	0
156	0	21050469	0
157	1	2241260	10313
158	0	19682485	0
159	1	746630	3430
160	0	18661371	0
161	1	1102017	5077
162	1	659324	3040
163	1	952407	4397
164	1	791560	4154
165	1	1069503	4944
166	1	649896	2993
167	1	484195	2227
168	1	557252	2565
169	0	15783999	0
170	0	15571108	0
171	0	19028239	0
172	0	19266759	0
173	0	15333333	0
174	1	711257	3252
175	0	19015462	0
176	1	1172851	6121
177	1	1261912	5830
178	1	921490	4263
179	1	1039328	4801
180	0	21012342	0
181	1	1079601	5661
182	0	15885114	0
183	1	689196	3107
184	1	1342731	6212
185	0	19636472	0
186	0	22477045	0
187	1	1232394	5680
188	1	1249860	5770
189	1	772151	3550
190	0	15455552	0
191	0	21722029	0
192	0	15345404	0
193	0	20054153	0
194	0	19639911	0
195	0	15743084	0
196	0	21381179	0
197	0	22102838	0
198	1	507099	2599
199	0	21318216	0
200	0	19866415	0
201	1	630202	3251
202	1	1022639	4709
203	1	893368	4132
204	1	357127	1635
205	0	21594423	0
206	0	22561587	0
207	1	766364	3516
208	1	1425440	6539
209	1	960602	4435
210	0	20215213	0
211	0	20113484	0
212	0	21062181	0
213	0	15570325	0
214	1	1023537	4671
215	0	23016306	0
216	1	812074	3730
217	0	22364420	0
218	1	116085	477
219	0	20508027	0
220	1	1203656	5537
221	0	19684433	0
222	0	22460229	0
223	1	749274	3411
224	0	21205430	0
225	0	22459307	0
226	0	21254844	0
227	0	15545906	0
228	0	19076286	0
229	0	21335581	0
230	1	2135393	9834
231	0	21929644	0
232	0	22032824	0
233	1	1049093	4806
234	1	1575317	7247
235	0	21491990	0
236	0	20168179	0
