# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 1000
#
# run	success	duration[mus]	usedNa
0	0	15568575	0
1	0	20408665	0
2	1	564568	2952
3	0	15424869	0
4	1	59025	246
5	0	19848518	0
6	0	21019417	0
7	0	19508124	0
8	0	22111457	0
9	0	19406934	0
10	0	19957416	0
11	0	15480246	0
12	0	19690455	0
13	0	19621076	0
14	1	274096	1235
15	1	147964	662
16	1	900553	4142
17	1	277792	1268
18	1	710140	3280
19	0	18855200	0
20	0	20077379	0
21	0	19516752	0
22	0	19090769	0
23	0	20378573	0
24	0	19986915	0
25	1	465952	2118
26	0	21853664	0
27	0	15571700	0
28	0	19436441	0
29	0	15212625	0
30	1	122551	530
31	1	39570	160
32	0	17020786	0
33	0	19739368	0
34	1	395322	1776
35	0	19292187	0
36	0	19724354	0
37	0	22469567	0
38	1	1110432	5138
39	1	1344431	6196
40	0	19500783	0
41	0	19409382	0
42	0	15690782	0
43	1	358701	1622
44	0	19291585	0
45	0	19685044	0
46	1	516777	2182
47	0	19665373	0
48	1	642716	2913
49	0	20053698	0
50	0	15410405	0
51	0	19930699	0
52	0	22978177	0
53	0	20692629	0
54	0	19634401	0
55	1	92216	388
56	1	508464	2335
57	1	886237	4092
58	1	406675	1867
59	0	18695852	0
60	0	22078225	0
61	1	460923	2396
62	0	19693844	0
63	1	324630	1471
64	0	20482957	0
65	0	21870703	0
66	0	20837396	0
67	0	15535929	0
68	1	1235922	5662
69	1	374355	1704
70	0	19586525	0
71	0	19371962	0
72	0	15725388	0
73	0	19243744	0
74	1	246813	1114
75	1	192068	864
76	0	19812513	0
77	0	21922535	0
78	1	455432	2049
79	0	22572230	0
80	1	556694	2893
81	0	19590163	0
82	0	15787799	0
83	0	15637953	0
84	1	49617	184
85	1	804857	3693
86	1	360559	1651
87	1	477391	2191
88	0	19226867	0
89	0	19491426	0
90	1	469272	2111
91	0	16072842	0
92	0	15844741	0
93	1	710342	3200
94	1	283268	1268
95	0	19117221	0
96	0	19304938	0
97	0	20353427	0
98	1	516124	2345
99	0	19750603	0
100	1	344740	1794
101	0	19919811	0
102	0	20073877	0
103	1	111739	467
104	0	20418909	0
105	0	19714927	0
106	0	20006619	0
107	1	535163	2444
108	0	21426715	0
109	1	395467	2046
110	0	19329443	0
111	0	20502045	0
112	0	19184178	0
113	0	18926445	0
114	0	19915134	0
115	0	19004138	0
116	0	18372849	0
117	0	19674904	0
118	0	19768977	0
119	0	15920974	0
120	1	724773	3330
121	1	337293	1528
122	1	225299	1020
123	1	445609	2041
124	0	20027491	0
125	1	378199	1718
126	0	19511694	0
127	0	22259905	0
128	1	348887	1575
129	0	21557683	0
130	0	22278869	0
131	1	1042689	4791
132	1	303925	1385
133	1	549696	2487
134	0	19579308	0
135	0	15747393	0
136	1	408200	1866
137	0	19420020	0
138	1	991143	4410
139	0	20277036	0
140	1	487171	2208
141	0	15724289	0
142	1	722845	3312
143	1	356899	1630
