# N  = 2323
# Nc = 500
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	11298079	28500039
1	1	11230771	28500629
2	1	11223155	28501048
3	1	11197908	28500796
4	1	11263265	28520555
5	1	11252979	28500755
6	1	11233736	28504518
7	1	11234859	28501114
8	1	11305572	28500063
9	1	11233988	28500875
10	1	11265556	28500082
11	1	11292466	28503195
12	1	11253498	28501225
13	1	11245680	28502498
14	1	11255797	28502054
