# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 64
#
# run	success	duration[mus]	usedNa
0	0	20607566	0
1	0	21898232	0
2	0	23348000	0
3	0	21667985	0
4	0	15471231	0
5	0	20558414	0
6	0	20789359	0
7	0	20889935	0
8	0	19336124	0
9	0	15635664	0
10	0	20093035	0
11	0	19428305	0
12	0	19988681	0
13	0	15724684	0
14	0	19550608	0
15	0	15645271	0
16	0	18783180	0
17	0	19357707	0
18	0	21681030	0
19	0	19978210	0
20	0	21505512	0
21	0	15600332	0
22	0	18083221	0
23	0	15465129	0
24	0	19561351	0
25	0	15387823	0
26	0	16414797	0
27	0	18581536	0
28	0	21906589	0
29	0	21149968	0
30	0	20247154	0
31	0	21162789	0
32	0	20533019	0
33	0	22747131	0
34	0	19407094	0
35	0	19345712	0
36	0	19559949	0
37	0	19098836	0
38	0	16236587	0
39	0	18911859	0
40	0	18765359	0
41	0	15601404	0
42	0	19376695	0
43	0	15699607	0
44	0	18695838	0
45	0	19903726	0
46	0	19053072	0
47	0	18581502	0
48	0	15884124	0
49	0	18734797	0
50	0	15568008	0
51	0	20942499	0
52	0	19159701	0
53	0	19571459	0
54	0	20594107	0
55	0	15375164	0
56	0	19407785	0
57	0	20468634	0
58	0	19826733	0
59	0	19635625	0
60	0	15345544	0
61	0	16719318	0
62	0	19861277	0
63	0	19350465	0
64	0	15894238	0
65	0	19519037	0
66	0	20041653	0
67	0	19515191	0
68	0	19450368	0
69	0	15189672	0
70	0	20209692	0
71	0	19892200	0
72	0	22062872	0
73	0	15810457	0
74	0	20227951	0
75	0	19483760	0
76	0	19256841	0
77	0	19643122	0
78	0	15680098	0
79	0	19222948	0
80	0	21207513	0
81	0	18906769	0
82	0	19055437	0
83	0	20220320	0
84	0	19528585	0
85	0	15317176	0
86	0	19848734	0
87	0	18474579	0
88	0	19238552	0
89	0	15449031	0
90	0	20268275	0
91	0	21217661	0
92	0	21028362	0
93	0	20031376	0
94	0	19608917	0
95	0	19634888	0
96	0	18491590	0
97	0	19997734	0
98	0	18688888	0
99	0	15543267	0
100	0	18765469	0
101	0	19632018	0
102	0	17790437	0
103	0	20045039	0
104	0	19048003	0
105	0	17498294	0
106	0	18807056	0
107	0	20041656	0
108	0	19780655	0
109	0	19428741	0
110	0	19618459	0
111	0	15833985	0
112	0	19806896	0
113	0	21827083	0
114	0	19239627	0
115	0	15595244	0
116	0	20249263	0
117	0	15399104	0
118	0	16095191	0
119	0	19579181	0
120	0	19468834	0
121	0	19157344	0
122	0	20616143	0
123	0	15644714	0
124	0	21999302	0
125	0	20893315	0
126	0	19207395	0
127	0	15641857	0
128	0	20679174	0
129	0	20115729	0
130	0	20236988	0
131	0	21208234	0
132	0	20377563	0
133	0	15665657	0
134	0	21325194	0
135	0	18977975	0
136	0	20041472	0
137	0	15724515	0
138	0	20448008	0
139	0	19384731	0
140	0	15978814	0
141	0	19460753	0
142	0	21853079	0
143	0	16670475	0
144	0	19951253	0
145	0	20469319	0
146	0	20016115	0
147	0	20211242	0
148	0	22018207	0
149	0	19547997	0
150	0	20804346	0
151	0	15772954	0
