# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 729
#
# run	success	duration[mus]	usedNa
0	0	19633320	0
1	1	445793	2013
2	0	19668191	0
3	0	19780095	0
4	0	20055849	0
5	1	551870	2515
6	0	15581972	0
7	0	19069385	0
8	1	266919	1330
9	0	19478481	0
10	0	18947974	0
11	0	19240735	0
12	1	225689	996
13	0	18880393	0
14	0	19686460	0
15	0	18892646	0
16	1	373552	1694
17	0	19071672	0
18	0	18932180	0
19	1	35325	142
20	0	20878885	0
21	0	19699710	0
22	0	18728819	0
23	1	461587	2094
24	0	22389362	0
25	0	20137749	0
26	0	18933976	0
27	0	20821806	0
28	1	601714	2766
29	1	105471	474
30	0	20026861	0
31	1	260493	1152
32	0	18027127	0
33	0	15636596	0
34	1	73263	317
35	0	19375001	0
36	0	19147549	0
37	0	20450413	0
38	0	20240610	0
39	0	19170837	0
40	0	20382910	0
41	0	18797140	0
42	1	684596	3153
43	0	20115842	0
44	0	22635982	0
45	1	445773	2017
46	0	19613833	0
47	0	15327030	0
48	1	409077	1856
49	0	19279609	0
50	0	20077069	0
51	0	19116297	0
52	1	458223	2086
53	1	266976	1219
54	0	19476474	0
55	0	19351958	0
56	0	19436624	0
57	0	20195685	0
58	0	21159863	0
59	0	20012886	0
60	0	19155998	0
61	0	22243613	0
62	0	21030735	0
63	0	19972387	0
64	0	19382724	0
65	0	18306603	0
66	1	43280	145
67	0	19069693	0
68	0	18953274	0
69	0	18961835	0
70	0	20125857	0
71	1	162916	716
72	0	19167680	0
73	0	19452300	0
74	1	356084	1610
75	0	19731256	0
76	0	18657753	0
77	0	20429607	0
78	0	16457707	0
79	0	15602374	0
80	1	127362	559
81	0	15541658	0
82	1	346592	1582
83	1	353928	1603
84	1	492382	2262
85	1	363542	1661
86	0	19147836	0
87	0	19602972	0
88	1	129936	560
89	0	20363643	0
90	0	19235692	0
91	0	15651359	0
92	0	18979850	0
93	0	19318016	0
94	1	379251	1948
95	0	16138883	0
96	0	19221986	0
97	0	19117324	0
98	0	18707817	0
99	1	199862	886
100	0	19511170	0
101	0	19104985	0
102	0	19487720	0
103	0	20721022	0
104	0	20079262	0
105	1	552254	2536
106	0	18456485	0
107	0	19169789	0
108	1	564510	2594
109	0	19085516	0
110	0	19589536	0
111	0	21703544	0
112	0	19106479	0
113	1	332185	1511
114	1	203053	881
115	0	19896643	0
116	0	18911196	0
117	0	19035949	0
118	0	18896315	0
119	0	19026267	0
120	1	130322	570
121	1	130932	585
122	0	19977359	0
123	0	20660000	0
124	0	15781389	0
125	0	16752439	0
126	1	447632	2037
127	1	577437	2662
128	1	595077	2741
129	0	19520065	0
130	1	614959	2780
131	0	15729666	0
132	0	19054557	0
133	1	257313	1153
134	1	279599	1282
135	1	46991	202
136	1	149656	671
137	1	145953	658
138	0	19841598	0
139	0	16744874	0
140	0	19734245	0
141	0	19572051	0
142	0	19581308	0
143	0	21890196	0
144	0	19977386	0
145	0	18291130	0
146	1	541407	2487
147	0	19865489	0
148	0	22172531	0
149	0	21088136	0
150	1	25476	96
151	0	20567493	0
152	1	257482	1162
153	1	37261	155
154	0	19103991	0
155	1	1074836	4935
156	0	17179710	0
157	0	22027534	0
158	0	21100120	0
159	0	20541267	0
160	0	19235471	0
161	1	467655	2074
162	0	19780394	0
163	0	19717639	0
164	0	22030490	0
165	1	901723	4123
166	1	186276	847
167	1	569495	2608
168	0	15437759	0
169	1	260929	1161
170	0	22289089	0
171	1	173935	783
172	0	19370989	0
173	0	19469983	0
174	0	19746811	0
175	0	22018939	0
176	0	22146271	0
177	0	21328541	0
178	0	20958053	0
179	0	21746553	0
180	1	312195	1415
181	0	21106875	0
182	1	406260	1853
183	0	19303535	0
184	1	578499	2647
185	1	301358	1560
186	1	136975	618
187	0	20447444	0
188	0	19224191	0
189	0	21605407	0
190	1	160988	799
191	1	502499	2612
192	0	20366412	0
193	0	19884416	0
194	1	91116	396
195	0	19654970	0
196	0	21004746	0
197	1	120374	531
198	0	22002769	0
199	1	338202	1518
200	0	21704354	0
201	0	17837143	0
202	0	21953361	0
203	0	21642713	0
204	0	17370104	0
205	1	306275	1390
206	1	75528	331
207	0	19456189	0
208	0	19808228	0
209	0	19363344	0
210	0	19435734	0
211	1	227914	1023
212	0	19298087	0
213	1	336663	1513
214	0	19283197	0
215	0	19139965	0
216	0	19501908	0
217	0	19798568	0
218	0	19654079	0
219	0	15538058	0
220	0	20071016	0
221	0	19142063	0
222	0	19359812	0
223	0	19174478	0
224	0	19304758	0
225	0	19739258	0
226	0	18462670	0
227	0	16071844	0
228	0	19045994	0
229	0	19342445	0
230	1	248318	1111
231	0	19438805	0
232	1	206320	922
233	0	19872801	0
234	0	19250272	0
235	1	327288	1489
236	1	393284	1796
237	0	21639931	0
238	1	568993	2598
239	1	294583	1516
240	0	19315046	0
241	0	18636543	0
242	0	19871296	0
243	1	588889	2695
244	0	20914147	0
245	0	21829414	0
246	0	21996414	0
247	0	19079210	0
248	0	20567388	0
249	0	19338664	0
250	1	160875	715
251	0	21317319	0
252	1	583446	2654
253	0	20543923	0
254	0	22723654	0
255	0	22444354	0
256	1	330808	1475
257	1	447603	2049
258	0	20904473	0
259	1	142927	611
260	0	20307749	0
261	1	533465	2409
262	1	100016	437
263	0	22199772	0
264	1	320071	1439
265	1	542791	2497
266	0	21345363	0
267	1	940520	4289
268	1	107593	450
269	1	295894	1349
270	0	20352949	0
271	0	15689238	0
272	0	20538020	0
273	1	824493	3766
274	0	18665348	0
275	0	18971776	0
276	0	15779382	0
277	0	19071859	0
278	1	471069	2457
279	1	357773	1640
280	0	22123503	0
281	0	18768215	0
282	0	18365145	0
283	0	21724703	0
284	0	21283393	0
285	1	241566	1082
286	0	20349389	0
287	0	20410437	0
288	0	20412404	0
289	1	222798	999
290	1	56636	241
291	0	18754302	0
292	0	22571741	0
293	0	15547276	0
294	0	20530339	0
295	0	15803687	0
296	0	20651746	0
297	0	21158004	0
298	0	15500316	0
299	1	258497	1172
300	1	247330	1129
301	1	412158	2133
302	0	22013625	0
303	0	20658394	0
304	1	461480	2114
305	1	295444	1355
306	1	926497	4275
307	0	20432237	0
308	1	348156	1574
309	1	1131165	5224
310	1	195897	884
311	1	29499	124
312	0	21239230	0
313	0	19050390	0
314	0	19243810	0
315	1	153897	644
316	0	22220791	0
317	0	21647262	0
318	1	520566	2385
319	1	101592	456
320	0	20138651	0
321	1	492831	2257
322	0	21784711	0
323	1	248987	1118
324	0	19561796	0
325	1	532822	2440
326	1	253364	1165
327	0	19937021	0
