# N  = 768601
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	17057986	31053903
1	1	17281517	31009467
2	1	17225610	31144596
3	1	17198990	31038497
4	1	17396268	31287566
5	1	17005995	31002608
6	1	17272251	31064700
7	1	17290304	31099627
8	1	17305106	31138812
9	1	17225337	31002267
10	1	17341086	31156375
11	1	17192424	31057458
12	1	17287068	31053833
13	1	17275105	31144167
14	1	17194732	31080377
15	1	17111459	31025137
16	1	17236595	31105818
17	1	17193175	31019436
18	1	17171894	31131437
19	1	17071939	31032951
