# N  = 543397
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	24486158	38673994
1	1	25115248	38588740
2	1	28502782	38572098
3	1	29987089	38556389
4	1	32590122	38838757
5	1	24502598	38544222
6	1	28800563	44340696
7	1	24810340	38708316
8	1	31791728	38572564
9	1	28345817	38819630
10	1	34709346	38678794
11	1	24391256	38686505
12	1	24603210	38523579
13	1	28773044	44229820
14	1	32418821	44008538
15	1	31956211	38665867
16	1	29913593	38664372
17	1	38898222	38537731
18	1	35292758	38777233
19	1	27438646	38518434
