# N  = 2631
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	5591032	15500718
1	1	5612760	15500306
2	1	5597340	15500701
3	1	5593782	15501033
4	1	5563801	15500928
5	1	5539704	15500775
6	1	5575538	15500824
7	1	5700116	15500179
8	1	5690573	15501596
9	1	5550898	15501860
10	1	5613659	15501276
11	1	5632684	15501896
12	1	5657489	15501054
13	1	5590710	15502330
14	1	5617134	15500010
15	1	5569583	15500364
16	1	5595400	15500581
17	1	5592116	15500462
18	1	5619588	15500578
19	1	5623909	15501208
