# N  = 55123
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	16449613	28019953
1	1	15613084	28005705
2	1	15727054	28007677
3	1	15612357	28007869
4	1	15618565	28033497
5	1	15586982	28007201
6	1	17022403	28002015
7	1	18980285	28006998
8	1	17139825	28010911
9	1	14279215	28009532
10	1	15456507	28008358
11	1	15873337	28012130
12	1	17081249	28016480
13	1	16457188	28001345
14	1	15579864	28008176
15	1	15460415	28020575
16	1	16567003	28045294
17	1	16010375	28006507
18	1	15502861	28002209
19	1	15822966	28008128
