# N  = 850363
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	55860408	69511792
1	1	47705863	69505992
2	1	58810364	69514743
3	1	53889880	69538787
4	1	50022203	69521812
5	1	54862650	69509962
6	1	58249836	69528741
7	1	57793495	69504015
8	1	55146785	69501361
9	1	56922790	69511503
10	1	54527556	69523043
11	1	55075004	69560597
12	1	47529744	69521531
13	1	52786038	69519498
14	1	56845371	69516784
15	1	56289083	69562151
16	1	54423857	69524588
17	1	53772863	69506332
18	1	55468579	69523014
19	1	57043877	69565939
