# N  = 2627
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	6915465	17502060
1	1	6874182	17500839
2	1	7000275	17500219
3	1	6913805	17500381
4	1	6950884	17500309
5	1	7078670	17501169
6	1	6978743	17500527
7	1	6896470	17500559
8	1	6980191	17500940
9	1	7009601	17500848
10	1	7008428	17502213
11	1	6990146	17500973
12	1	6932418	17500013
13	1	6907948	17504366
14	1	7015006	17500396
15	1	6949941	17500110
16	1	6984669	17506420
17	1	6907364	17500099
18	1	6924563	17501241
19	1	6940746	17500114
