# N  = 803
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 15.7331
#
# run	success	duration[mus]	usedSteps
0	1	3249780	9500081
1	1	3262164	9500243
2	1	3263967	9500311
3	1	3251761	9500361
4	1	3226182	9500030
5	1	3266740	9500030
6	1	3207097	9500212
7	1	3246428	9500055
8	1	3286065	9500435
9	1	3228460	9501268
10	1	3242350	9500265
11	1	3304693	9500105
12	1	3269149	9500001
13	1	3294130	9500026
14	1	3287207	9500211
15	1	3285324	9500358
16	1	3220827	9500391
17	1	3224122	9500061
18	1	3249125	9500013
19	1	3316384	9500420
