# N  = 3471353
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 155.083
#
# run	success	duration[mus]	usedSteps
0	1	58655293	78062457
1	1	74904073	78064336
2	1	76382553	78420458
3	1	70244457	78055518
4	1	73282179	78434768
5	1	71002284	81940716
6	1	74338315	78259670
7	1	67981232	78162616
8	1	72679017	81505439
9	1	73912176	78314495
10	1	71060035	78048240
11	1	60197414	78057598
12	1	58906335	78261836
13	1	70332388	78009845
14	1	70191751	78200914
15	1	74154757	81905606
16	1	61967799	81547413
17	1	62089410	78205385
18	0	152350517	0
19	1	58803078	78105828
