# N  = 50819
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	20285620	37008796
1	1	18808545	37011918
2	1	20610567	37008257
3	1	18884956	37017299
4	1	20531131	37012232
5	1	18719585	37001414
6	1	20558022	37009158
7	1	20714125	37004271
8	1	18799494	37013211
9	1	19853531	37003592
10	1	18565569	37003193
11	1	18592706	37005206
12	1	18492608	37017903
13	1	19915375	37001338
14	1	18649279	37007383
15	1	20451273	37008267
16	1	18969375	37014802
17	1	20329490	37015762
18	1	18667995	37061758
19	1	18677277	37028289
