# N  = 13373
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	14215004	31504540
1	1	14231636	31500411
2	1	14224173	31500661
3	1	14215944	31505464
4	1	14276557	31500419
5	1	14288257	31501569
6	1	14241533	31501293
7	1	14257911	31504616
8	1	16620683	31502225
9	1	14250085	31500753
10	1	14360563	31503184
11	1	14279143	31503637
12	1	14244427	31510540
13	1	14180846	31501119
14	1	14265530	31503377
15	1	14314799	31501286
16	1	14980818	31502200
17	1	14270222	31502372
18	1	14341645	31501069
19	1	14230017	31501144
