# N  = 4120637
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 155.083
#
# run	success	duration[mus]	usedSteps
0	1	28760983	32033487
1	1	21893017	32012820
2	1	21746206	32044414
3	1	31092448	32060763
4	1	21746314	32032519
5	1	21816940	32327116
6	1	33289147	32059196
7	1	30009569	32006599
8	1	21903088	32034646
9	1	21780408	32065441
10	1	21836804	32025984
11	1	22941763	32119959
12	1	26028526	32021235
13	1	29784757	32362577
14	1	23405450	32018576
15	1	24288608	32030499
16	1	29650646	32110376
17	1	27564468	32060976
18	1	26319255	32000248
19	1	26642033	32009283
