# N  = 11607258
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 200.239
#
# run	success	duration[mus]	usedSteps
0	1	30348887	42638147
1	1	36554209	48209884
2	1	32952362	42515328
3	1	33966252	50092694
4	1	34249742	50328853
5	1	30137309	42660654
6	1	41899696	61799077
7	1	27437903	42612387
8	1	30158062	42517028
9	1	36585735	48184972
10	1	65689669	79620428
11	1	34304846	50435096
12	1	36597860	48102547
13	1	30395171	42780232
14	1	36496981	48106837
15	1	33889015	42653224
16	1	30317664	42729825
17	1	36665042	48346831
18	1	73336248	87607388
19	1	30498781	42796043
