# N  = 62
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 3.71873
#
# run	success	duration[mus]	usedSteps
0	1	1145778	4000000
1	1	1137507	4000000
2	1	1166756	4000000
3	1	1144158	4000000
4	1	1158252	4000000
5	1	1086323	4000000
6	1	1129375	4000000
7	1	1161697	4000000
8	1	1155941	4000000
9	1	1135766	4000000
10	1	1107687	4000000
11	1	1133765	4000000
12	1	1102584	4000000
13	1	1145791	4000000
14	1	1153939	4000000
15	1	1116466	4000000
16	1	1136653	4000000
17	1	1153075	4000000
18	1	1135136	4000000
19	1	1153081	4000000
