# N  = 580817
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	33986107	39553381
1	1	24310010	39636318
2	1	34187430	39590557
3	1	32764590	39592196
4	1	24440603	39564068
5	1	32862400	39500163
6	1	29444198	39692848
7	1	24430246	39528419
8	1	30994573	39541497
9	1	33845644	39561300
10	1	33656716	39508430
11	1	33930890	39515627
12	1	24519169	39848555
13	1	30426808	39529611
14	1	30350748	39648135
15	1	28458352	39504417
16	1	30352053	39567209
17	1	24385156	39594014
18	1	30163762	39534695
19	1	34474561	39509133
