# N  = 4063
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	11753254	29500497
1	1	11782348	29500255
2	1	11767186	29500028
3	1	11620163	29500437
4	1	11699881	29500000
5	1	11697260	29500007
6	1	11962086	29500197
7	1	11862216	29500039
8	1	11843753	29500010
9	1	11728007	29500936
10	1	11756858	29500136
11	1	11729538	29500008
12	1	11622007	29500235
13	1	11695329	29500283
14	1	11767304	29500165
15	1	11757978	29500249
16	1	11676515	29500612
17	1	11801631	29500594
18	1	11740130	29500095
19	1	11744814	29500142
