# N  = 14797291
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 200.239
#
# run	success	duration[mus]	usedSteps
0	1	105251725	107151645
1	1	104041195	107025637
2	1	111138001	107015890
3	1	113949844	107074530
4	1	114276761	107136072
5	1	114287683	107098346
6	1	107533932	107107654
7	1	130364116	107138084
8	1	92431219	107142752
9	1	99064265	107049261
10	1	92596305	107057597
11	1	95868292	107216723
12	1	92611681	107146298
13	1	100771609	107096209
14	1	109882100	107188094
15	1	109783996	107003290
16	1	128981489	107106541
17	1	128981094	107084930
18	1	117203656	107088735
19	1	112513297	107148816
