# N  = 2201
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	7368425	18500049
1	1	7420499	18500001
2	1	7404297	18500000
3	1	7440208	18501324
4	1	7323668	18500748
5	1	7381283	18500732
6	1	7236790	18500596
7	1	7286956	18500604
8	1	7426033	18500068
9	1	7388611	18500197
10	1	7358662	18500991
11	1	7337445	18500343
12	1	7312003	18500059
13	1	7364121	18501179
14	1	7375435	18500075
15	1	7419164	18500233
16	1	7371161	18500077
17	1	7333777	18500047
18	1	7461112	18500881
19	1	7376046	18500748
