# N  = 8783777
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 200.239
#
# run	success	duration[mus]	usedSteps
0	1	214972841	0
1	1	92071643	107002269
2	1	109719583	107031375
3	1	92083567	107014435
4	1	91835957	107125941
5	1	91698915	107026771
6	1	91919551	107027029
7	1	109053581	107029533
8	1	107773637	107124968
9	1	122956357	107032758
10	1	113596180	107006704
11	1	117232302	107121553
12	1	117394852	107012111
13	1	91933869	107150328
14	1	108302222	107008502
15	1	92250984	107033148
16	1	104321090	107156347
17	1	91576021	107043347
18	1	94904364	107006761
19	1	111849596	107086888
