# N  = 61771
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	14801214	29005002
1	1	15012948	29005269
2	1	19714911	29002411
3	1	17062468	29005091
4	1	18119017	29000401
5	1	20182207	29001221
6	1	15519881	29000230
7	1	15562850	29002915
8	1	15875378	29000271
9	1	16448178	29001092
10	1	16418964	29002486
11	1	16837702	29001746
12	1	17369254	29001891
13	1	16687369	29001000
14	1	15585513	29001786
15	1	16609407	29000515
16	1	18822308	29000053
17	1	16521041	29001726
18	1	16472673	29001159
19	1	20366894	29004766
