# N  = 1745
# Nc = 1000
# Na = 1000
# Fc = 0.997
# kB = 15
#
# run	success	duration[mus]	usedSteps
0 1 9739468 28001076
1 1 9612440 28000451
2 1 9520013 28000210
3 1 9703184 28000322
4 1 9673068 28000390
5 1 9711911 28000164
6 1 9665476 28001103
7 1 9553108 28001868
8 1 9697631 28001188
9 1 9738434 28001203
10 1 9546888 28001345
11 1 9679218 28000363
12 1 9689416 28002173
13 1 9562708 28000840
14 1 9657999 28000596
15 1 9534675 28000375
16 1 9720616 28000651
17 1 9711807 28000230
18 1 9680741 28001590
19 1 9546522 28000008
