# N  = 7292
# Nc = 1000
# Na = 1000
# Fc = 0.997
# kB = 15
#
# run	success	duration[mus]	usedSteps
0 1 10144243 28000434
1 1 10007760 28003872
2 1 10172687 28002521
3 1 10074643 28001553
4 1 11289025 28005431
5 1 10050035 28002119
6 1 10058349 28009394
7 1 10066688 28005261
8 1 10176875 28007637
9 1 10092493 28007675
10 1 11067280 28008227
11 1 10151677 28013342
12 1 10079973 28008445
13 1 11828628 28006011
14 1 10101033 28002084
15 1 10057799 28004563
16 1 10107136 28000878
17 1 10040738 28002891
18 1 10155976 28003971
19 1 10170874 28004241
