# N  = 319
# Nc = 1000
# Na = 1000
# Fc = 0.997
# kB = 15
#
# run	success	duration[mus]	usedSteps
0 1 8199766 25000120
1 1 8175295 25000013
2 1 8195363 25000010
3 1 8221470 25000132
4 1 8197661 25000134
5 1 8147573 25000092
6 1 8137951 25000041
7 1 8206834 25000082
8 1 8193823 25000027
9 1 8148393 25000279
10 1 8156336 25000114
11 1 8233074 25000047
12 1 8235295 25000023
13 1 8066226 25000000
14 1 8279601 25000039
15 1 8055672 25000129
16 1 8105833 25000390
17 1 8157126 25000044
18 1 8191654 25000055
19 1 8134733 25000059
