# N  = 9794
# Nc = 1000
# Na = 1000
# Fc = 0.997
# kB = 15
#
# run	success	duration[mus]	usedSteps
0 1 23070930 51000582
1 1 21524360 51003989
2 1 20826937 51002371
3 1 20850156 51004810
4 1 22392460 51000982
5 1 20462404 51016208
6 1 20819451 51011018
7 1 20748629 51003143
8 1 20839221 51002954
9 1 21916883 51001881
10 1 20921709 51005246
11 1 22375744 51003600
12 1 23215228 51014991
13 1 23218402 51002100
14 1 20606373 51008840
15 1 20817402 51004615
16 1 20481613 51000604
17 1 21295423 51001636
18 1 20807535 51004723
19 1 20878155 51002444
