# N  = 2570
# Nc = 1000
# Na = 1000
# Fc = 0.997
# kB = 15
#
# run	success	duration[mus]	usedSteps
0 1 4748799 14000271
1 1 4697247 14000045
2 1 4816305 14000989
3 1 4739761 14002072
4 1 4854217 14000674
5 1 4823594 14000667
6 1 4763277 14000011
7 1 4847279 14001203
8 1 4735299 14002980
9 1 4767713 14009758
10 1 4742012 14000620
11 1 4834139 14004168
12 1 4757468 14000347
13 1 4827841 14001198
14 1 4793279 14000579
15 1 4686853 14001844
16 1 4767688 14001151
17 1 4747805 14001340
18 1 4671191 14001094
19 1 4652749 14000407
