# N  = 920
# Nc = 1000
# Na = 1000
# Fc = 0.997
# kB = 15
#
# run	success	duration[mus]	usedSteps
0 1 12354925 40000788
1 1 12372494 40000515
2 1 12169567 40001135
3 1 12320100 40000666
4 1 12351598 40002017
5 1 12245845 40002099
6 1 12386051 40001539
7 1 12236382 40001883
8 1 12354102 40000798
9 1 12403058 40001273
10 1 12279788 40000609
11 1 12297700 40001106
12 1 12499523 40001531
13 1 12146505 40001260
14 1 12255097 40000705
15 1 12199193 40000946
16 1 12126891 40000803
17 1 12277028 40000905
18 1 12161439 40000168
19 1 12466911 40000835
