# N  = 3076
# Nc = 1000
# Na = 1000
# Fc = 0.997
# kB = 15
#
# run	success	duration[mus]	usedSteps
0 1 2744895 8000019
1 1 2745071 8003220
2 1 2705152 8001754
3 1 2741774 8001914
4 1 2792302 8001397
5 1 2764529 8002574
6 1 2784608 8001361
7 1 2822637 8000386
8 1 2774340 8000513
9 1 2783486 8001995
10 1 2722949 8000201
11 1 2732709 8001170
12 1 2738764 8000843
13 1 2726401 8000288
14 1 2691125 8000373
15 1 2715204 8000367
16 1 2799897 8002272
17 1 2787404 8000907
18 1 2698467 8001160
19 1 2726768 8001673
