# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 216
#
# run	success	duration[mus]	usedNa
0	0	19041323	0
1	0	20415014	0
2	0	15570237	0
3	0	19655608	0
4	0	22696258	0
5	1	209041	1042
6	0	19279039	0
7	0	15414314	0
8	0	19646980	0
9	0	19518662	0
10	0	19494766	0
11	0	15760014	0
12	0	16086964	0
13	0	19584068	0
14	1	338429	1552
15	0	20472591	0
16	0	20076344	0
17	0	19430347	0
18	0	15746854	0
19	0	19848078	0
20	1	97916	425
21	0	19799041	0
22	0	18871982	0
23	0	19502480	0
24	1	40586	149
25	0	19244663	0
26	0	19727004	0
27	0	20314301	0
28	0	15334113	0
29	0	19650731	0
30	0	18821504	0
31	0	22419042	0
32	0	19591817	0
33	0	20091173	0
34	1	42518	130
35	0	19476451	0
36	0	18633978	0
37	0	21248800	0
38	0	19503093	0
39	0	18654245	0
40	0	19393431	0
41	0	22424045	0
42	0	20918149	0
43	0	21176474	0
44	0	15739033	0
45	0	19598164	0
46	0	19985010	0
47	0	21709803	0
48	0	18998042	0
49	0	22547864	0
50	0	21570536	0
51	0	19735453	0
52	0	15667906	0
53	0	15382231	0
54	1	144138	725
55	0	18732831	0
56	0	21066165	0
57	0	22014473	0
58	0	22593836	0
59	0	21076558	0
60	0	20796923	0
61	0	21916923	0
62	0	22109198	0
63	1	33867	115
64	0	18897986	0
65	0	19547782	0
66	0	15773392	0
67	0	22425990	0
68	0	21101702	0
69	0	22850641	0
70	0	23072558	0
71	0	22813067	0
72	0	21729983	0
73	1	182388	819
74	0	21183807	0
75	1	209234	917
76	0	19442933	0
77	0	22709042	0
78	0	19544829	0
79	0	19593275	0
80	0	21997543	0
81	0	20489146	0
82	0	22258901	0
83	0	22323337	0
84	0	20643361	0
85	0	22083210	0
86	0	21836341	0
87	0	15351254	0
88	0	22785272	0
89	0	20266648	0
90	0	20550973	0
91	0	23016135	0
92	0	21357440	0
93	0	19779711	0
94	0	21857296	0
95	0	20253260	0
96	0	21021900	0
97	0	20475017	0
98	0	19698015	0
99	0	19687080	0
100	0	22640661	0
101	0	15514924	0
102	0	19995348	0
103	1	132607	581
104	0	19214671	0
105	0	15925969	0
106	0	18714244	0
107	0	15746593	0
108	0	18581670	0
109	0	18491340	0
110	1	80028	358
111	0	20649323	0
112	0	15313584	0
113	0	21228569	0
114	0	15644984	0
115	0	20787466	0
116	0	21396837	0
117	0	20024172	0
118	0	19677951	0
119	0	18579479	0
120	0	19614384	0
121	0	22050002	0
122	0	21335894	0
123	0	19616646	0
124	0	19725355	0
125	0	15489403	0
126	0	18640687	0
127	0	20062915	0
128	0	19850406	0
129	0	15779547	0
130	0	19392492	0
131	0	19416142	0
132	0	19425308	0
133	0	19558486	0
134	0	19116181	0
135	0	15758323	0
136	1	56579	245
137	0	15719444	0
138	0	19713148	0
139	0	19311215	0
140	0	19104570	0
141	0	19293222	0
142	0	19407965	0
143	0	18921049	0
144	0	19849499	0
145	0	18978470	0
146	0	16197480	0
147	0	18899740	0
148	0	19427997	0
149	0	22261518	0
150	0	15634840	0
151	0	20244160	0
152	0	20263749	0
153	0	19738270	0
154	0	15346168	0
155	0	19338983	0
156	0	15333007	0
157	0	19687377	0
158	0	20016199	0
159	0	18239707	0
160	0	15580016	0
161	0	19273589	0
162	0	19869238	0
163	0	21283814	0
164	0	19831917	0
165	0	19509930	0
166	0	19793271	0
167	0	19322368	0
168	0	19892136	0
169	0	18802042	0
170	0	15550599	0
171	0	18740159	0
172	0	15366208	0
173	0	18863254	0
174	0	21842884	0
175	0	20621463	0
176	0	15615330	0
177	0	18777387	0
178	0	19707871	0
179	0	20066975	0
180	0	23013409	0
181	0	20554154	0
182	0	21932647	0
183	0	18919139	0
184	0	21905891	0
185	0	19007234	0
186	0	18851652	0
187	0	21537744	0
188	0	19728498	0
189	0	20441983	0
190	0	19345912	0
191	0	17686204	0
192	0	19741485	0
193	0	22231401	0
194	0	21693587	0
195	0	19805032	0
196	0	20179218	0
197	1	130405	582
198	0	19703205	0
199	0	19796141	0
200	0	15680219	0
201	0	20361255	0
202	0	18997948	0
203	1	182643	828
204	0	20313065	0
205	0	19201125	0
206	0	20118198	0
207	0	15330647	0
208	0	19077433	0
209	0	19744690	0
210	0	19075575	0
211	0	19780738	0
212	0	22592025	0
213	0	15761466	0
214	0	21444699	0
215	0	15648995	0
216	1	149276	718
217	0	19871119	0
218	0	15368261	0
219	0	19831755	0
220	0	15932507	0
221	0	19753814	0
222	0	18901691	0
223	0	21561310	0
224	0	20262988	0
225	0	22089984	0
226	0	20829204	0
227	0	19345365	0
228	0	18478567	0
229	0	18371950	0
230	0	19465155	0
231	0	19211117	0
232	0	15162993	0
233	0	19356497	0
234	0	15758968	0
235	0	20658954	0
236	0	15711694	0
237	0	15355213	0
238	1	96132	385
239	0	18517052	0
240	0	19333294	0
241	0	19780431	0
242	0	19258769	0
243	0	19161132	0
244	0	15541329	0
245	0	18983741	0
246	0	20266917	0
247	0	19974163	0
248	0	21228537	0
249	0	20307586	0
250	0	15826182	0
251	0	15912392	0
252	0	19749059	0
253	0	20254399	0
254	0	15572156	0
255	0	20057065	0
256	0	20629768	0
257	0	22259787	0
258	0	19743398	0
259	0	19862235	0
260	0	19958208	0
261	0	15564362	0
262	0	18561488	0
263	1	341821	1555
264	0	19373962	0
265	0	19255530	0
266	0	20112749	0
267	0	19311325	0
